CTYDIST,ELEMDIST1,DNAME,DADDRESS1,DADDRESS2,DCITY,DZIP,DCOUNTY,DSUPAREA,DPYC,DPYAV,DPYTATL,DPHONE,DFAX,DELEMSN,DELEMST,DELEMSRS,DELEMSNS,DELEMSTS,DMIDSSN,DMIDSST,DMIDSSRS,DMIDSSNS,DMIDSSTS,DJRSN,DJRST,DJRSRS,DJRSNS,DJRSTS,DHIGHSN,DHIGHST,DHIGHSRS,DHIGHSNS,DHIGHSTS,DTOTSCHL,DTOTTECH,DTOTRES,DTOTNRES,DTOTSTU,PRESTITL,PRESLN,PRESFN,PRESMI,SECTITL,SECLN,SECFN,SECMI,SDLNAME,SDFNAME,SDMINIT,SDSALUAT,DIEMAIL,URL,HouseDistricts,SenateDistricts,CongressionalDistricts
045076,,New Franklin R-I ,412 West Broadway ,412 West  Broadway ,New Franklin ,652749602,Howard ,D,A,"$30,912,650.00",5.2496,6608482141,6608482226,1,24,212,0,212,0,0,0,0,0,0,0,0,0,0,1,27,242,0,242,2,51,454,0,454,Mr.,Chitwood,Jeff,,Mrs.,Parr ,Beverly ,J,Cordel,Brian,,Mr.,BCORDEL@NFRANKLIN.K12.MO.US,http://www.nfranklin.k12.mo.us/,"47 , 48 ","19 , 21 ",04
036138,,New Haven ,100 Park Drive ,100 Park Drive ,New Haven ,630681306,Franklin ,G,A,"$45,389,186.00",4.5844,5732373231,5732375959,1,28,272,0,272,1,15,55,1,56,0,0,0,0,0,1,22,135,36,171,3,65,462,37,499,Mr.,Eggers ,James ,,Mrs.,Scheer ,Michele ,A,Hoener ,Joshua ,,Dr.,hoener@newhavenschools.us,http://www.newhavenschools.org,61 ,26 ,03
072074,,New Madrid Co. R-I ,310 US Highway 61 ,,New Madrid ,638699753,New Madrid ,E,A,"$279,968,839.00",3.8365,5736882161,5736882169,3,60,631,0,631,1,31,291,0,291,0,0,0,0,0,1,66,391,0,391,5,157,1313,0,1313,Mr.,Eddy ,Ryan ,,Mrs.,Rebstock ,Kay ,,Duncan ,Sam ,,Dr.,sduncan@nmcr1.org,http://www.nmceaglenation.com,"149, 151",25 ,08
013057,Y,New York R-IV ,6061 N.E. State Route U ,6061 NE State Route U,Hamilton ,646449801,Caldwell ,H,A,"$4,867,730.00",4.2227,8165832563,8165834065,1,9,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,15,0,15,,Boyle,Kelly,,,Alexander,Dixie,,Bardwell,Ashley,,Mrs.,abardwell@newyork.k12.mo.us,http://www.newyork.k12.mo.us,8  ,21 ,06
081095,,Newburg R-II ,701 Wolf Pride Drive ,P.O. Box C ,Newburg ,655507824,Phelps ,G,A,"$30,497,685.00",4.1934,5737629653,5737623040,1,29,200,0,200,0,0,0,0,0,0,0,0,0,0,1,25,205,7,212,2,54,405,7,412,Mr.,Mason ,Charlie ,,Mrs.,Perrine,Amy,E,Caffey,Randy,,Dr.,rcaffey@newburg.k12.mo.us,http://newburg.k12.mo.us/,"121, 142, 62 ",16 ,"03, 04, 08"
105125,,Newtown-Harris R-III ,306 N Main ,,Newtown ,646678100,Sullivan ,I,A,"$11,450,111.00",6.6331,6607942245,6607942730,1,12,42,0,42,0,0,0,0,0,0,0,0,0,0,1,11,33,0,33,2,23,75,0,75,Mrs.,Shelton ,Judy ,L,Mr.,Oaks ,Justin ,,Mckinnis ,Lucas ,,Mr.,lmckinnis@nhtigers.k12.mo.us,http://nhtigers.k12.mo.us/,,12 ,06
112099,,Niangua R-V ,301 Rumsey St. ,,Niangua ,657138432,Webster ,C,A,"$20,430,187.00",3.0026,4174736101,4174731056,1,19,181,5,186,1,18,70,0,70,0,0,0,0,0,1,18,93,0,93,3,55,344,5,349,Mr.,York,Aaron,,Mr.,Johnston,David,,Hume,Joshua,,Mr.,jhume@nianguaschools.com,http://www.nianguaschools.com,,33 ,"04, 08"
022089,,Nixa Public Schools,301 South Main Street ,,Nixa ,657148663,Christian ,C,A,"$600,529,937.00",4.5032,4177246220,4177246201,9,322,3578,0,3578,1,83,985,0,985,0,0,0,0,0,1,150,1833,0,1833,11,555,6396,0,6396,Mrs.,Daugherty ,Linda ,,Mr.,Scott ,Glenn ,,Loden ,Gearl ,,Dr.,gearlloden@nixaschools.net,http://www.nixapublicschools.net,"133, 134, 138, 139, 140","20 , 29 ",07
074187,,Nodaway-Holt R-VII ,318 S Taylor ,,Graham ,644559802,Nodaway ,H,A,"$48,615,231.00",4.1962,6609392137,6609392200,1,15,121,0,121,0,0,0,0,0,0,0,0,0,0,1,14,94,0,94,2,29,215,0,215,Mr.,Hanson,Jane,,Miss,Lightner,Tessa,R,Blackford,Jeff,D,Dr.,jblackford@nodholt.org,http://nodholt.k12.mo.us,"1  , 9  ",12 ,06
017126,,Norborne R-VIII ,405 Pirate Lane ,P.O. Box 192 ,Norborne ,646680192,Carroll ,F,A,"$19,202,021.00",4.6702,6605933319,6605933657,1,15,56,0,56,0,0,0,0,0,0,0,0,0,0,1,20,95,0,95,2,35,151,0,151,Mrs.,Cook,Rebecca,,Mrs.,Bartlett,Shawna,S,Lentz ,Troy ,W,Mr.,tlentz@norborneschools.com,http://www.norborneschools.com,39 ,21 ,"05, 06"
096109,,Normandy Schools Collaborative ,3855 Lucas and Hunt Road ,8283 Glen Echo,St. Louis ,631212919,St. Louis ,A,P,"$329,054,820.00",5.6554,3144930400,3144930475,6,201,2122,0,2122,0,0,0,0,0,0,0,0,0,0,1,66,595,0,595,7,267,2717,0,2717,Mr.,Humphrey,William,,Mrs.,Roberts,Ronald,,Robinson ,Marcus ,,Mr.,m.robinson@normandysc.org,http://www.normandysc.org,"73 , 74 , 85 , 86 ",14 ,01
002089,,North Andrew Co. R-VI ,9120 Highway 48 ,,Rosendale ,644839115,Andrew ,H,A,"$25,388,838.00",4.7098,8165672965,8165672096,1,24,173,0,173,1,17,66,0,66,0,0,0,0,0,1,25,124,2,126,3,66,363,2,365,Mr.,Houston ,Steve ,,Mrs.,Chambers ,Jan ,R,Mcdaniel ,Mark ,,Mr.,mmcdaniel@northandrew.org,http://northandrew.org,9  ,12 ,06
014126,,North Callaway Co. R-I ,2690 Thunderbird Drive ,,Kingdom City ,652621816,Callaway ,D,A,"$118,839,120.00",4.6724,5733862214,5733862169,2,53,428,0,428,1,29,266,0,266,0,0,0,0,0,1,36,357,0,357,4,118,1051,0,1051,Mrs.,Lavy ,Sandy ,,Dr.,Safranski ,Tim ,,Kemp ,Nicky ,,Mrs.,nkemp@nc.k12.mo.us,http://nc.k12.mo.us,"43 , 44 , 49 ","10 , 19 ","03, 04"
031118,,North Daviess R-III ,413 E 2nd St. ,,Jameson ,646470172,Daviess ,H,A,"$12,865,637.00",5.3570,6608284123,6608284122,1,18,19,0,19,0,0,0,0,0,0,0,0,0,0,1,12,30,0,30,2,30,49,0,49,Mr.,Lewis ,Jason ,,Ms.,May ,Natalie ,,Street ,Daniel ,,Mr.,superintendent@northdaviessr-iii.com,http://www.northdaviessr-iii.com,2  ,12 ,06
041003,,North Harrison R-III ,12023 Fir St. ,,Eagleville ,644428180,Harrison ,H,A,"$22,144,045.00",4.5000,6608675222,6608675263,1,18,130,0,130,0,0,0,0,0,0,0,0,0,0,1,17,96,0,96,2,35,226,0,226,Mr.,Rinehart ,Jeremy ,,Mrs.,Gibson ,Lisa ,A,Brandt,Jw ,,Mr.,SUPERINTENDENT@NHR3.NET,http://www.nhr3.net,2  ,12 ,06
024093,,North Kansas City 74 ,2000 N.E. 46th St. ,2000 NE 46th Street,Kansas City ,641162099,Clay ,B,A,"$2,803,443,830.00",5.6663,8163215000,8163215005,23,864,9652,0,9652,6,397,4867,0,4867,0,0,0,0,0,4,543,6254,0,6254,33,1804,20773,0,20773,Mrs.,Kauk,Janet,,Ms.,Cole ,Peggy ,,Clemens ,Daniel ,,Dr.,daniel.clemens@nkcschools.org,http://www.nkcschools.org,"12 , 13 , 14 , 15 , 16 , 17 , 18 ","17 , 34 ","05, 06"
065096,,North Mercer Co. R-III ,22931 Main St. ,P.O. Box 648 ,Mercer ,646610648,Mercer ,H,A,"$19,751,005.00",4.9267,6603824214,6603824236,1,18,102,5,107,0,0,0,0,0,0,0,0,0,0,1,21,68,3,71,2,39,170,8,178,Mr.,Taff ,Ervin ,,Mrs.,Graham ,Julie ,,Owens ,Daniel ,J,Mr.,dowenshoops@northmercer.k12.mo.us,http://www.northmercer.k12.mo.us,3  ,12 ,06
074197,,North Nodaway Co. R-VI ,705 E Barnard,,Hopkins,644610260,Nodaway ,H,A,"$30,978,573.00",4.6505,6607783411,6607783210,1,17,100,0,100,0,0,0,0,0,0,0,0,0,0,1,18,116,0,116,2,35,216,0,216,Mrs.,Brown,Samantha,,Mrs.,Whipple,Tiffany,,Turpin,Chris,,Mr.,cturpin@nnr6.org,http://nnr6.k12.mo.us/,1  ,12 ,06
078001,,North Pemiscot Co. R-I ,102 School Drive ,P.O. Box 38 ,Wardell ,638790038,Pemiscot ,E,A,"$20,025,114.00",3.1000,5736283471,5736283472,1,16,93,0,93,0,0,0,0,0,0,0,0,0,0,1,16,126,0,126,2,32,219,0,219,Mr.,Grant ,Reggie ,,Mr.,Angotti ,Danny ,L,Emmons,Kim,,Mrs.,kemmons@northpem.k12.mo.us,http://www.northpem.k12.mo.us,149,25 ,08
083001,,North Platte Co. R-I ,212 W Sixth St. ,,Dearborn ,644399400,Platte ,B,A,"$69,130,743.00",4.7400,8164503511,8169928727,2,35,255,0,255,0,0,0,0,0,1,25,150,0,150,1,28,180,0,180,4,88,585,0,585,Mr.,French,Bennett,,Mrs.,Lamar ,Carmen ,,Matt ,Karl ,G,Mr.,karl.matt@nppanthers.org,http://www.nppanthers.org,"11 , 12 ",34 ,06
102081,,North Shelby ,3071 Highway 15 ,,Shelbyville ,634692225,Shelby ,I,A,"$38,161,046.00",4.0550,5736332410,5736332138,1,22,152,0,152,0,0,0,0,0,0,0,0,0,0,1,21,124,1,125,2,43,276,1,277,Mr.,Shively ,Scot ,,Mrs.,Rogers ,Brenda ,J,Gaines ,Kim ,,Mrs.,kimg@nshelby.k12.mo.us,http://www.nshelby.k12.mo.us,,18 ,06
115913,,North Side Community School ,3033 N Euclid Avenue ,3033 N. Euclid Avenue ,St. Louis ,631151632,St. Louis City ,A,,,,3143859502,3145581861,2,49,484,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,484,0,484,Mrs.,Anderson,Kathy,,Mr.,Rinderknecht ,Ken ,,Grote,John,,Mr.,john.grote@northsidecommunityschoo.org,http://northsidecommunityschool.org,,,
094083,,North St. Francois Co. R-I ,300 Berry Road ,300 Berry Road ,Bonne Terre ,636284388,St. Francois ,E,A,"$198,551,619.00",4.4258,5734313300,5735340182,3,114,1463,0,1463,1,43,490,0,490,0,0,0,0,0,1,85,876,1,877,5,242,2829,1,2830,Mr.,Hubbard,Randy,,Mr.,Mallow,David,,Bockman ,Kathryn ,,Mrs.,kbockman@ncsd.k12.mo.us,http://www.ncsd.k12.mo.us,"115, 116, 117",3  ,08
033094,Y,North Wood R-IV ,3734 N Highway 19 ,,Salem ,655608056,Dent ,G,A,"$22,654,070.00",3.0884,5737294607,5737298714,1,17,210,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,210,0,210,Mr.,Brown ,Jarred ,,Mrs.,Dunn,Jenna,,Dodson,Paul J.,,Mr.,dodson@NORTHWOOD.K12.MO.US,http://northwood.k12.mo.us,"120, 143",16 ,08
074194,,Northeast Nodaway Co. R-V ,126 S High School Avenue ,P.O. Box 206 ,Ravenwood ,644799998,Nodaway ,H,A,"$17,726,829.00",5.6856,6609373112,6609373110,1,17,118,0,118,0,0,0,0,0,0,0,0,0,0,1,15,115,0,115,2,32,233,0,233,Mr.,Redden,Jeffrey,,Mrs.,Redden,DeAnn,,Dougan,Brenda,,Mrs.,bdougan@nen.k12.mo.us,http://nenr5.com,1  ,12 ,06
088072,,Northeast Randolph Co. R-IV ,301 W Martin ,301 W. Martin ,Cairo ,652391006,Randolph ,I,A,"$30,318,999.00",4.6320,6602632788,6602635735,1,19,150,0,150,0,0,0,0,0,0,0,0,0,0,1,28,211,2,213,2,47,361,2,363,Mr.,Westhues ,Henry ,,Mrs.,Jaecques ,Molly ,,Rapert ,Darren ,,Mr.,DRAPERT@NER4.K12.MO.US,http://https://sites.google.com/a/ner4.k12.mo.us/ner4bearcats/,6  ,18 ,"04, 06"
108147,,Northeast Vernon Co. R-I ,216 E Leslie Avenue ,,Walker ,647909187,Vernon ,C,A,"$21,171,796.00",3.8052,4174652221,4174652388,1,13,76,0,76,0,0,0,0,0,0,0,0,0,0,1,13,102,0,102,2,26,178,0,178,,,,,Mr.,Bruce ,David ,,Naas ,Charles ,E,Mr.,cnaas@nevc.k12.mo.us,http://https://sites.google.com/nevc.k12.mo.us/nevc/home,,31 ,04
050001,,Northwest R-I ,4290 Gravois Road,,House Springs,630512301,Jefferson ,A,A,"$696,508,450.00",4.4900,6366773473,6366775480,7,267,2756,3,2759,2,119,1496,4,1500,0,0,0,0,0,1,138,1855,5,1860,10,524,6107,12,6119,Ms.,Tuggle ,Retta ,,Mr.,Shelton ,Chris ,,Kirchhofer ,Desi ,,Dr.,dkirchhofer@northwestschools.net,http://www.northwestschools.net,"111, 112, 118, 97 ","22 , 3  ","02, 03, 08"
021148,,Northwestern R-I ,18475 Highway 11 ,P.O. Box 43 ,Mendon ,646600043,Chariton ,I,A,"$19,295,340.00",3.8925,6602723201,6602723419,1,16,91,0,91,0,0,0,0,0,0,0,0,0,0,1,17,83,0,83,2,33,174,0,174,Mr.,Harms ,Heath ,,Mrs.,Johnson ,Rachel ,,Hoyt ,Eric ,,Mr.,ehoyt@northwestern.k12.mo.us,http://www.northwestern.k12.mo.us/index.html,"39 , 7  ","18 , 21 ",06
114112,,Norwood R-I ,675 N Hawk St,,Norwood,657179635,Wright ,C,A,"$22,082,468.00",3.4975,4177464101,4177469950,1,26,179,1,180,0,0,0,0,0,0,0,0,0,0,1,26,163,22,185,2,52,342,23,365,Mr.,Sullivan ,Chad ,,Mrs.,Stephanie Connell,Stephanie,M,Chadwell ,Christy ,M,Mrs.,sconnell@norwood.k12.mo.us,http://www.norwood.k12.mo.us/,,33 ,08
048070,,Oak Grove R-VI ,601 S.E. 12th Street ,601 S.E. 12th Street ,Oak Grove ,640757044,Jackson ,B,A,"$174,917,105.00",5.1534,8166904156,8166903031,2,73,930,0,930,1,41,469,0,469,0,0,0,0,0,1,55,585,0,585,4,169,1984,0,1984,Mr.,Moyer ,Keith ,,Mrs.,Findley ,Kristy ,,Huffington ,Tom ,,Mr.,thuffington@ogr6.org,http://www.oakgrove.k12.mo.us,"32 , 33 , 53 , 54 ","21 , 8  ","04, 05, 06"
033091,Y,Oak Hill R-I ,6200 S Highway 19 ,,Salem ,655609315,Dent ,G,A,"$16,555,326.00",3.4300,5737295618,5737296982,1,17,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,129,0,129,Mr.,Ragsdale ,Nathan ,,Mrs.,Stevens,Natalie,,Holland ,Aibeen ,,Mrs.,aholland@oakhillr1.k12.mo.us,http://district.oakhillr1.k12.mo.us,143,"16 , 25 ",08
016094,,Oak Ridge R-VI ,4198 State Highway E ,4198 State Highway E,Oak Ridge ,637690010,Cape Girardeau ,E,A,"$32,271,259.00",4.3322,5732663218,5732660133,1,17,186,0,186,0,0,0,0,0,0,0,0,0,0,1,20,172,3,175,2,37,358,3,361,Mr.,Schreiner,Tom,,Mrs.,Crowley ,Terri ,M,Deal ,Bethany ,,Mrs.,bdeal@oakridge.k12.mo.us,http://www.oakridger6schools.com,"145, 146",27 ,08
054041,,Odessa R-VII ,701 S Third ,,Odessa ,640761453,Lafayette ,F,A,"$151,558,603.00",4.7185,8166335316,8166338582,2,72,886,0,886,1,39,501,0,501,0,0,0,0,0,1,54,608,0,608,4,165,1995,0,1995,Mr.,Young ,Brian ,K,Mrs.,Tirschel ,Janet ,L,Oetinger ,Jon ,W,Dr.,jtirschel@odessar7.net,http://www.odessar7.net,"53 , 54 ",21 ,"04, 05, 06"
100065,,Oran R-III ,310 Church St. ,P.O. Box 250 ,Oran ,637710250,Scott ,E,A,"$26,911,840.00",3.9500,5732622330,5732622330,1,17,159,0,159,0,0,0,0,0,0,0,0,0,0,1,18,169,0,169,2,35,328,0,328,Mrs.,Graviett ,Carla ,,Mrs.,Uhrhan ,Stacey ,L,Friga ,Adam ,E,Mr.,AFRIGA@ORAN.K12.MO.US,http://oran.k12.mo.us,,27 ,08
092091,,Orchard Farm R-V ,3489 Boschertown Rd,,Saint Charles,633016004,St. Charles ,A,A,"$493,063,059.00",5.0576,6369255400,6369163803,3,107,1097,0,1097,1,38,482,0,482,0,0,0,0,0,1,41,576,0,576,5,186,2155,0,2155,Mrs.,Goeke,Nancy,,Mrs.,Stopke,Erin,,Steinhoff,Wade,D,Dr.,wsteinhoff@ofr5.com,http://www.ofsd.k12.mo.us,65 ,"2  , 23 ","01, 03"
097118,Y,Orearville R-IV ,32524 E Highway P ,"32524  E. Hwy P, Slater MO",Slater ,653490013,Saline ,F,A,"$8,602,466.00",4.8981,6605292481,6605292454,1,12,42,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,42,10,52,Mr.,Crews,Paul,,Mrs.,Knox ,Jacqulynne ,,Tichenor,Meghan,,Mrs.,mtichenor@orearvilletigers.k12.mo.us,http://https://www.orearvilletigers.k12.mo.us/,"48 , 51 ",21 ,"04, 05"
075086,,Oregon-Howell R-III ,100 School St. ,100 School Street ,Koshkonong ,656920398,Oregon ,G,A,"$16,170,926.00",4.0334,4178675601,4178671205,1,21,150,0,150,0,0,0,0,0,0,0,0,0,0,1,18,51,32,83,2,39,201,32,233,Mr.,Brashear,Kevin,,Ms.,Billingsley,Joan,,Bryant ,Seth ,,Mr.,BRYANT@KOSHK12.ORG,http://www.koshkonongschool.org,"143, 154",33 ,08
089087,,Orrick R-XI ,100 Kirkham ,,Orrick ,640778240,Ray ,F,A,"$27,750,107.00",4.7750,8167700094,8164963829,1,19,126,0,126,0,0,0,0,0,0,0,0,0,0,1,21,128,0,128,2,40,254,0,254,Mr.,Endsley ,Art ,,Mrs.,Stevinson ,Brandy ,,Archibald ,George ,S,Dr.,sarchibald@orrick.k12.mo.us,http://orrick.k12.mo.us/,39 ,21 ,"05, 06"
076081,,Osage Co. R-I ,614 S Poplar St. ,614 South Poplar St. ,Chamois ,650242649,Osage ,D,A,"$16,310,054.00",5.1076,5737635666,5737635686,1,16,75,0,75,0,0,0,0,0,0,0,0,0,0,1,16,65,0,65,2,32,140,0,140,Mr.,Cramer ,Steve ,,Mrs.,Keilholz ,Jennifer ,,Best,Lyle,J,Mr.,bestl@osager1.com,http://www.chamois.k12.mo.us,61 ,6  ,03
076082,,Osage Co. R-II ,141 Wildcat Drive ,,Linn ,650519706,Osage ,D,A,"$73,308,969.00",3.8000,5738974200,5738973768,1,29,295,0,295,0,0,0,0,0,0,0,0,0,0,1,33,322,2,324,2,62,617,2,619,Mr.,Gravedoni,Dennis,,Mr.,DeCramer,Tye,,Smith ,Dena ,L,Mrs.,smithd@linn.k12.mo.us,http://www.linn.k12.mo.us,"61 , 62 ",6  ,03
076083,,Osage Co. R-III ,143 E Main St. ,P.O. Box 37 ,Westphalia ,650850037,Osage ,D,A,"$104,013,193.00",3.4210,5734552375,5734559884,2,40,335,0,335,0,0,0,0,0,0,0,0,0,0,1,43,520,0,520,3,83,855,0,855,Mr.,Luebbering,Doug,,Mr.,Luebbering ,Tim ,V,Woody,Chuck,M,Mr.,woodyc@fatimacomets.org,http://www.fatimacomets.org,"61 , 62 ",6  ,03
032054,,Osborn R-O ,275 Clinton Avenue ,,Osborn ,644747123,DeKalb ,H,A,"$20,962,606.00",5.2600,8166752217,8166752222,1,18,55,12,67,0,0,0,0,0,0,0,0,0,0,1,13,41,6,47,2,31,96,18,114,Mrs.,Angie ,Phillips ,,Mrs.,Gibson ,Jana ,,Brady,Derek,J,Mr.,derek.brady@osbornwildcats.org,http://www.osbornwildcats.org/,"2  , 8  ",12 ,06
093124,,Osceola ,76 SE Hwy WW,,Osceola,647766239,St. Clair ,F,A,"$34,859,666.00",3.8019,4176468143,4176468075,1,30,281,0,281,0,0,0,0,0,0,0,0,0,0,1,22,206,33,239,2,52,487,33,520,Mr.,Jones ,Josh ,,Mrs.,Motley,Tammy,A,Fransen,Michael,,Mr.,mfransen@osceola.k12.mo.us,http://www.osceola.k12.mo.us,125,28 ,04
027058,,Otterville R-VI ,101 W Georgetown St. ,,Otterville ,653481115,Cooper ,D,A,"$18,402,131.00",4.1709,6603664391,6603664293,1,12,109,0,109,0,0,0,0,0,0,0,0,0,0,1,24,122,0,122,2,36,231,0,231,Mr.,Blankenship ,Mark ,J,Mrs.,Schoen ,Traci ,C,Beltz ,Cindy ,,Mrs.,cbeltz@ottervillervi.k12.mo.us,http://www.ottervillervi.k12.mo.us/,"48 , 58 ","19 , 6  ",04
022093,,Ozark R-VI ,1600 West Jackson,,Ozark ,657210166,Christian ,C,A,"$576,612,649.00",4.1400,4175825900,4175825960,6,334,3565,0,3565,0,0,0,0,0,1,99,931,0,931,1,112,1315,0,1315,8,545,5811,0,5811,,Tom ,Bass ,,Ms.,Neiman ,Lisa ,,Bauman ,Chris ,,Dr.,chrisbauman@ozarktigers.org,http://https://www.ozarktigers.org/,"139, 140",20 ,07
064074,,Palmyra R-I ,1703 S Main ,P.O. Box 151 ,Palmyra ,634610151,Marion ,I,A,"$150,844,529.00",4.0280,5737692066,5737694218,1,44,454,1,455,1,36,321,0,321,0,0,0,0,0,1,38,361,0,361,3,118,1136,1,1137,Mrs.,Crowe ,Oneta ,,Mr.,Knochel ,Joseph ,,Malone ,Kirt ,,Mr.,MALONEK@PALMYRA.K12.MO.US,http://www.palmyra.k12.mo.us/,"4  , 5  ",18 ,06
069109,,Paris R-II ,740 Cleveland St. ,,Paris ,652751120,Monroe ,I,A,"$52,244,290.00",3.9103,6602890966,6603274290,1,27,214,0,214,1,15,56,1,57,0,0,0,0,0,1,23,112,21,133,3,65,382,22,404,Mr.,Ebbesmeyer,Jamie,,Mr.,Ball,Scott,,Vitt,Aaron,,Dr.,avitt@paris.k12.mo.us,http://www.pariscoyotes.com,"40 , 43 ",10 ,"04, 06"
083005,,Park Hill ,7703 N.W. Barry Road ,,Kansas City ,641531731,Platte ,B,A,"$2,113,247,733.00",5.3955,8163594050,8163594059,13,468,5490,0,5490,4,257,2793,0,2793,0,0,0,0,0,2,335,3713,0,3713,19,1060,11996,0,11996,Ms.,Ried ,Kimberlee ,,Mrs.,Hibbs ,Opal ,,Cowherd ,Jeanette ,,Dr.,COWHERDJ@PARKHILL.K12.MO.US,http://www.parkhill.k12.mo.us/,"13 , 14 ",34 ,06
096095,,Parkway C-2 ,455 N Woods Mill Road ,,Chesterfield ,630173327,St. Louis ,A,A,"$5,598,580,040.00",4.0032,3144158100,3144158009,19,1062,7924,7,7931,5,801,3940,0,3940,0,0,0,0,0,4,1267,5427,2,5429,28,3130,17291,9,17300,Mr.,Todd ,Jeff ,,Mrs.,Stover ,Nikki ,,Marty ,Keith ,A,Dr.,KMarty@parkwayschools.net,http://www.parkwayschools.net,"100, 101, 70 , 71 , 72 , 88 , 89 , 90 , 98 , 99 ","15 , 24 , 26 ","01, 02"
031116,,Pattonsburg R-II ,1 Panther Drive ,P.O. Box 200 ,Pattonsburg ,646700200,Daviess ,H,A,"$15,711,874.00",5.2645,6603672111,6603674205,1,18,117,0,117,0,0,0,0,0,0,0,0,0,0,1,12,91,0,91,2,30,208,0,208,Mr.,Teel,Brian,,Mr.,Hoover,Lyle,,Pottorff,Bill,,Mr.,bpottorff@pattonsburg.k12.mo.us,http://www.pattonsburg.k12.mo.us,2  ,12 ,06
096090,,Pattonville R-III ,11097 St. Charles Rock Road ,,St. Ann ,630741509,St. Louis ,A,A,"$1,571,820,100.00",4.9224,3142138500,3142138601,7,305,2929,4,2933,2,133,1286,0,1286,0,0,0,0,0,1,165,1824,0,1824,10,603,6039,4,6043,Dr.,Brian,Gray,,Ms.,RIdings,Mindy,,Pecoraro,Tim,A,Dr.,tpecoraro@psdr3.org,http://www.psdr3.org/,"70 , 71 , 72 , 73 , 88 ","14 , 24 ","01, 02, 03"
078003,Y,Pemiscot Co. R-III ,1727 County Highway 536 ,,Caruthersville,638309732,Pemiscot ,E,A,"$12,131,333.00",4.3500,5733331856,5733331857,1,17,109,12,121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,109,12,121,Mr.,Gatewood,Bj ,,Mrs.,Gilmore,Ronda,,Watkins ,Joey ,,Mr.,JWATKINS@R3.K12.MO.US,http://r3.k12.mo.us/,150,25 ,08
078013,,Pemiscot Co. Special School District ,1317 W State Highway 84 ,,Hayti ,638511666,Pemiscot ,E,,"$199,766,318.00",0.5452,5733590021,5733596525,1,4,20,0,20,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,41,20,0,20,Mr.,Gilmore,Russell,,Ms.,McDowell,Phyllis,,White ,Doug ,,Mr.,dwhite@pcssd.k12.mo.us,http://pcssd.k12.mo.us,,,
079077,,Perry Co. 32 ,326 College St. ,326 College St. ,Perryville ,637752699,Perry ,E,A,"$359,762,775.00",3.3936,5735477500,5735478572,2,88,907,0,907,1,43,506,0,506,0,0,0,0,0,1,73,703,24,727,4,204,2116,24,2140,Mr.,Robinson ,Jamie ,,Mrs.,Thieret ,Dorris ,J,Comstock ,Andrew ,B,Mr.,acomstock@pcsd32.com,http://www.pcsd32.com,"116, 145",27 ,08
080116,,Pettis Co. R-V ,16215 Highway H ,,Hughesville ,653342027,Pettis ,F,A,"$32,890,735.00",4.1492,6608270772,6608277162,1,23,174,0,174,0,0,0,0,0,0,0,0,0,0,1,17,126,10,136,2,40,300,10,310,Mr.,Arnett,Michael,,Mr.,Townsend,Steven,,Fagg ,Amy ,,Mrs.,afagg@northwest.k12.mo.us,http://northwest.k12.mo.us,"48 , 51 ","21 , 28 ","04, 05"
080122,Y,Pettis Co. R-XII ,22675 Depot Road ,,Sedalia ,653019505,Pettis ,F,A,"$55,755,990.00",2.7900,6608265385,6608265452,1,20,143,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,143,0,143,Mrs.,Harris,Linda,,Mrs.,Durrill ,Diane ,E,Moore,Travis,,Mr.,tmoore@pettisr12.k12.mo.us,http://www.pettisr12.k12.mo.us/,"51 , 52 , 54 ",28 ,04
081097,Y,Phelps Co. R-III ,17790 State Route M,17790 State Route M,Edgar Springs,654628305,Phelps ,G,A,"$21,366,474.00",2.9300,5734356293,5734359489,1,21,150,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,150,0,150,Mrs.,House ,Misty ,,Mrs.,Black ,Lahne ,J,Fluhrer ,John ,,Mr.,jfluhrer@pcr3.k12.mo.us,http://pcr3.k12.mo.us,"121, 142",16 ,"04, 08"
055105,,Pierce City R-VI ,300 Myrtle St. ,300 North Myrtle,Pierce City ,657231124,Lawrence ,C,A,"$46,240,194.00",3.5400,4174762555,4174765213,1,28,325,0,325,1,24,159,0,159,0,0,0,0,0,1,28,231,0,231,3,80,715,0,715,Mr.,Stellwagen,Bryan,,Mrs.,Yonker,Melissa,,Alumbaugh ,Kelli ,M,Dr.,kalumbaugh@pcschools.net,http://www.pcschools.net,"157, 158, 159, 160","29 , 32 ",07
